project_id,sector,state,original_cost,revised_cost,planned_duration_months,project_age_months,physical_progress,financial_progress,milestones_total,milestones_delayed,land_acquisition_pending,clearance_pending,funding_issue,contractor_issue,previous_schedule_deviation,actual_delay_months,actual_outcome,primary_delay_cause
HIST-01360,Power,Rajasthan,112.3,115.9,38,20,48.0,57.6,8,0,0,0,0,0,-4.8,0,Delivered within plan,No material delay
HIST-01361,Roads,Andhra Pradesh,253.8,253.8,60,73,93.4,85.2,15,0,0,1,0,0,4.2,1,1-month delay,Pending clearance
HIST-01362,Water & Sanitation,Madhya Pradesh,85.2,92.6,27,73,88.2,77.4,4,1,0,0,1,0,6.3,3,3-month delay,Funding release
HIST-01363,Ports,Tamil Nadu,186.0,219.2,29,35,95.6,84.1,7,3,1,1,0,1,6.8,11,11-month delay,Land acquisition
HIST-01364,Water & Sanitation,Karnataka,242.3,265.1,12,47,100.0,94.4,4,2,0,0,0,1,9.0,0,Delivered within plan,Milestone slippage
HIST-01365,Power,Andhra Pradesh,268.9,294.9,12,41,86.3,94.2,4,0,1,0,1,0,4.2,4,4-month delay,Land acquisition
HIST-01366,Water & Sanitation,Rajasthan,103.5,107.8,30,68,100.0,100.0,8,1,0,1,0,0,1.2,0,Delivered within plan,Pending clearance
HIST-01367,Ports,Haryana,146.7,151.2,12,13,92.8,100.0,4,0,0,0,0,0,6.7,1,1-month delay,No material delay
HIST-01368,Water & Sanitation,Maharashtra,322.1,324.0,43,33,82.3,91.3,11,0,0,0,0,0,-8.1,0,Delivered within plan,No material delay
HIST-01369,Ports,Karnataka,603.2,663.1,12,29,100.0,99.5,6,2,0,0,0,1,4.8,6,6-month delay,Milestone slippage
HIST-01370,Water & Sanitation,Odisha,321.4,335.9,45,12,26.4,20.8,15,3,0,0,0,0,12.7,7,7-month delay,Milestone slippage
HIST-01371,Roads,Telangana,455.8,467.2,50,57,98.9,87.7,15,0,0,0,0,0,-1.8,0,Delivered within plan,No material delay
HIST-01372,Power,Jharkhand,111.3,134.0,45,71,100.0,94.6,11,2,1,0,1,0,16.0,10,10-month delay,Land acquisition
HIST-01373,Power,Uttar Pradesh,126.2,128.9,37,35,100.0,95.2,9,1,1,0,0,0,2.6,6,6-month delay,Land acquisition
HIST-01374,Urban Transit,Tamil Nadu,111.5,114.4,51,19,32.0,57.1,17,1,0,0,0,0,-1.3,0,Delivered within plan,No material delay
HIST-01375,Power,Jharkhand,188.8,188.8,52,59,100.0,100.0,13,1,0,0,0,0,-0.8,0,Delivered within plan,No material delay
HIST-01376,Water & Sanitation,Gujarat,231.2,241.7,66,84,95.0,77.2,16,0,0,0,0,1,3.0,0,Delivered within plan,No material delay
HIST-01377,Urban Transit,Gujarat,205.9,208.4,50,76,100.0,100.0,12,2,0,0,0,0,3.9,1,1-month delay,Milestone slippage
HIST-01378,Roads,Jharkhand,530.4,575.1,33,12,28.4,31.0,13,1,1,0,0,0,5.3,7,7-month delay,Land acquisition
HIST-01379,Airports,Gujarat,545.3,584.5,55,56,100.0,100.0,11,1,0,1,0,0,6.9,0,Delivered within plan,Pending clearance
HIST-01380,Urban Transit,West Bengal,94.1,95.2,89,31,23.5,20.8,22,1,0,1,0,0,-2.7,1,1-month delay,Pending clearance
HIST-01381,Industrial Corridors,Telangana,466.0,483.5,32,79,88.0,90.6,8,0,0,0,0,1,1.2,0,Delivered within plan,No material delay
HIST-01382,Airports,Kerala,325.1,336.7,28,25,81.2,78.4,7,1,0,0,0,0,2.9,0,Delivered within plan,No material delay
HIST-01383,Power,Tamil Nadu,217.0,220.8,47,26,52.2,63.9,11,1,0,0,0,0,3.2,0,Delivered within plan,No material delay
HIST-01384,Ports,West Bengal,160.2,164.3,71,82,90.0,89.5,18,0,0,1,0,0,1.6,3,3-month delay,Pending clearance
HIST-01385,Water & Sanitation,Karnataka,420.7,460.3,34,19,48.3,59.5,6,2,0,0,0,1,6.8,4,4-month delay,Milestone slippage
HIST-01386,Water & Sanitation,Uttar Pradesh,376.5,392.5,35,62,91.4,85.9,5,0,1,0,0,0,2.1,0,Delivered within plan,Land acquisition
HIST-01387,Power,Madhya Pradesh,129.3,129.4,20,28,100.0,100.0,6,0,0,0,0,0,1.0,0,Delivered within plan,No material delay
HIST-01388,Roads,Bihar,1524.1,1553.8,61,14,26.0,20.9,12,0,0,0,0,0,3.1,0,Delivered within plan,No material delay
HIST-01389,Industrial Corridors,Haryana,153.1,157.3,55,54,100.0,100.0,13,0,1,0,0,0,-1.2,1,1-month delay,Land acquisition
HIST-01390,Ports,Karnataka,391.9,417.2,39,79,100.0,100.0,8,0,1,1,0,0,-1.0,6,6-month delay,Land acquisition
HIST-01391,Roads,West Bengal,85.5,86.5,38,45,93.4,94.0,8,2,0,0,0,0,8.9,3,3-month delay,Milestone slippage
HIST-01392,Urban Transit,Rajasthan,197.4,217.2,73,68,100.0,91.4,17,1,0,1,1,0,6.5,4,4-month delay,Funding release
HIST-01393,Roads,Maharashtra,148.0,156.1,48,16,37.7,30.9,14,3,0,0,0,0,6.1,5,5-month delay,Milestone slippage
HIST-01394,Roads,Karnataka,999.1,1138.1,61,71,100.0,96.1,13,3,1,0,0,0,8.2,11,11-month delay,Land acquisition
HIST-01395,Ports,Bihar,96.9,102.4,50,61,98.5,90.3,13,1,1,0,0,0,-0.7,0,Delivered within plan,Land acquisition
HIST-01396,Roads,Andhra Pradesh,198.0,206.0,62,60,100.0,100.0,17,1,1,1,0,0,1.1,0,Delivered within plan,Land acquisition
HIST-01397,Railways,West Bengal,301.7,329.2,35,12,19.0,5.7,8,0,0,1,1,0,-3.0,1,1-month delay,Funding release
HIST-01398,Water & Sanitation,Jharkhand,376.9,422.8,66,45,61.0,49.0,18,1,0,0,1,0,13.1,3,3-month delay,Funding release
HIST-01399,Urban Transit,Andhra Pradesh,669.4,700.0,51,77,98.2,96.2,9,2,0,0,1,0,5.5,1,1-month delay,Milestone slippage
HIST-01400,Urban Transit,Uttar Pradesh,148.2,151.1,22,14,64.2,70.0,6,1,0,0,0,0,-1.9,3,3-month delay,No material delay
HIST-01401,Airports,Odisha,109.8,112.2,56,47,85.7,72.8,11,1,0,0,0,0,5.0,3,3-month delay,No material delay
HIST-01402,Water & Sanitation,Madhya Pradesh,344.9,351.3,25,65,100.0,96.8,6,1,0,0,0,0,5.5,0,Delivered within plan,No material delay
HIST-01403,Airports,Telangana,349.8,395.3,42,63,100.0,89.6,13,2,1,0,0,1,12.2,9,9-month delay,Land acquisition
HIST-01404,Roads,Maharashtra,73.9,85.3,58,65,100.0,100.0,15,3,1,0,0,1,3.3,8,8-month delay,Land acquisition
HIST-01405,Roads,Rajasthan,791.8,806.3,12,37,100.0,98.3,4,0,1,0,0,0,-3.6,0,Delivered within plan,Land acquisition
HIST-01406,Railways,Haryana,172.2,175.7,30,46,77.5,76.5,8,1,0,1,0,0,-5.1,1,1-month delay,Pending clearance
HIST-01407,Power,Bihar,188.7,200.6,48,37,70.3,70.1,12,0,0,0,1,0,-8.0,2,2-month delay,Funding release
HIST-01408,Urban Transit,Uttar Pradesh,445.4,496.6,50,70,99.1,100.0,10,1,0,0,1,0,4.0,3,3-month delay,Funding release
HIST-01409,Urban Transit,Madhya Pradesh,219.6,232.4,53,82,100.0,95.7,12,2,0,0,0,0,10.7,0,Delivered within plan,Milestone slippage
HIST-01410,Ports,Telangana,446.0,491.2,62,37,61.4,75.1,17,0,1,1,0,0,3.1,0,Delivered within plan,Land acquisition
HIST-01411,Water & Sanitation,Madhya Pradesh,628.6,642.4,35,6,21.5,33.7,7,0,0,0,0,0,-6.1,1,1-month delay,No material delay
HIST-01412,Power,Uttar Pradesh,1628.2,1727.1,23,48,100.0,94.5,5,2,0,0,0,0,11.0,0,Delivered within plan,Milestone slippage
HIST-01413,Railways,Madhya Pradesh,101.5,115.1,49,74,100.0,98.9,10,1,0,1,1,0,4.3,2,2-month delay,Funding release
HIST-01414,Urban Transit,Telangana,399.3,407.3,51,20,41.1,37.7,14,2,0,0,0,0,1.7,0,Delivered within plan,Milestone slippage
HIST-01415,Water & Sanitation,Rajasthan,53.9,55.4,32,23,68.9,79.3,9,0,0,0,0,0,-5.5,0,Delivered within plan,No material delay
HIST-01416,Ports,Gujarat,58.3,61.0,32,7,16.1,11.9,4,3,0,0,0,0,12.8,5,5-month delay,Milestone slippage
HIST-01417,Power,Kerala,57.4,59.0,61,55,73.1,77.5,15,2,0,0,0,0,7.4,1,1-month delay,Milestone slippage
HIST-01418,Water & Sanitation,Rajasthan,867.2,886.8,24,52,100.0,100.0,6,3,0,0,0,0,3.6,0,Delivered within plan,Milestone slippage
HIST-01419,Urban Transit,Tamil Nadu,270.6,282.1,22,7,47.4,41.2,5,1,1,0,0,0,1.1,0,Delivered within plan,Land acquisition
HIST-01420,Roads,Kerala,873.6,921.2,31,15,46.0,45.0,12,1,0,0,0,1,3.6,2,2-month delay,No material delay
HIST-01421,Power,Maharashtra,202.0,203.7,37,62,94.3,83.4,8,0,0,0,0,0,-4.3,1,1-month delay,No material delay
HIST-01422,Power,Kerala,177.0,180.3,44,11,25.2,30.4,11,0,0,0,0,0,-7.5,0,Delivered within plan,No material delay
HIST-01423,Water & Sanitation,West Bengal,232.4,238.7,47,73,100.0,97.5,12,1,0,0,0,0,9.2,3,3-month delay,No material delay
HIST-01424,Ports,Karnataka,66.8,68.3,35,26,57.0,52.7,7,0,1,0,0,0,-4.7,1,1-month delay,Land acquisition
HIST-01425,Roads,Tamil Nadu,131.8,139.0,59,13,19.3,26.6,15,3,0,0,1,0,4.8,0,Delivered within plan,Milestone slippage
HIST-01426,Roads,West Bengal,128.1,147.1,47,39,93.8,90.2,10,1,1,0,0,1,0.3,6,6-month delay,Land acquisition
HIST-01427,Roads,Jharkhand,151.0,155.9,14,19,100.0,100.0,4,0,0,1,0,0,-2.8,1,1-month delay,Pending clearance
HIST-01428,Power,Rajasthan,181.6,189.9,26,24,88.4,87.0,6,1,0,0,0,0,8.1,0,Delivered within plan,No material delay
HIST-01429,Industrial Corridors,Gujarat,196.9,203.4,43,63,94.4,100.0,9,0,0,0,0,1,-1.3,0,Delivered within plan,No material delay
HIST-01430,Urban Transit,Odisha,466.2,466.2,57,57,94.9,99.8,13,0,0,0,0,0,-1.7,1,1-month delay,No material delay
HIST-01431,Roads,Maharashtra,299.1,315.8,40,27,68.3,69.5,9,0,0,0,1,0,-0.3,0,Delivered within plan,Funding release
HIST-01432,Railways,Maharashtra,200.2,219.2,39,63,90.6,89.9,12,0,1,0,0,1,-1.4,5,5-month delay,Land acquisition
HIST-01433,Railways,Odisha,82.5,88.6,31,12,32.6,23.0,8,0,0,1,1,0,-5.4,0,Delivered within plan,Funding release
HIST-01434,Railways,Madhya Pradesh,366.1,372.3,28,20,73.0,64.3,9,1,0,0,0,0,3.7,0,Delivered within plan,No material delay
HIST-01435,Ports,Madhya Pradesh,282.9,313.6,61,17,33.0,43.6,15,2,1,0,0,0,13.0,1,1-month delay,Land acquisition
HIST-01436,Power,Haryana,439.4,445.6,25,24,98.7,96.0,7,1,0,1,0,0,4.2,0,Delivered within plan,Pending clearance
HIST-01437,Industrial Corridors,Uttar Pradesh,179.5,188.9,79,75,95.6,100.0,17,1,0,1,0,0,4.6,1,1-month delay,Pending clearance
HIST-01438,Ports,Uttar Pradesh,67.5,69.1,55,37,58.6,59.6,11,0,0,1,0,0,-2.5,0,Delivered within plan,Pending clearance
HIST-01439,Railways,Maharashtra,184.8,213.1,20,81,98.0,100.0,7,1,1,1,0,0,12.4,5,5-month delay,Land acquisition
HIST-01440,Railways,Kerala,123.8,126.9,52,36,60.4,74.0,16,2,0,0,0,0,11.7,0,Delivered within plan,Milestone slippage
HIST-01441,Water & Sanitation,West Bengal,460.4,465.6,69,23,36.4,34.5,16,3,0,0,0,0,6.9,0,Delivered within plan,Milestone slippage
HIST-01442,Airports,Tamil Nadu,601.7,664.3,42,7,41.4,40.1,12,5,0,0,0,0,16.4,1,1-month delay,Milestone slippage
HIST-01443,Urban Transit,Maharashtra,373.4,410.0,60,80,92.7,89.4,14,1,0,1,1,0,1.3,4,4-month delay,Funding release
HIST-01444,Railways,Andhra Pradesh,4244.1,4653.1,73,40,56.7,57.1,22,1,1,0,0,0,12.6,0,Delivered within plan,Land acquisition
HIST-01445,Railways,Kerala,509.8,568.4,38,33,77.6,86.1,10,0,1,1,0,0,-5.3,0,Delivered within plan,Land acquisition
HIST-01446,Railways,Kerala,37.9,44.7,52,78,98.5,92.8,10,1,1,0,1,0,4.7,8,8-month delay,Land acquisition
HIST-01447,Railways,Jharkhand,125.6,127.4,18,14,82.2,97.2,6,1,0,0,0,0,1.6,0,Delivered within plan,No material delay
HIST-01448,Railways,Maharashtra,164.8,174.3,41,35,80.9,100.0,10,1,0,1,0,0,10.0,0,Delivered within plan,Pending clearance
HIST-01449,Water & Sanitation,Tamil Nadu,130.8,145.0,30,81,100.0,99.0,10,1,1,0,0,0,9.2,1,1-month delay,Land acquisition
HIST-01450,Ports,Gujarat,258.7,278.1,21,53,90.6,86.1,4,1,1,0,0,0,0.3,8,8-month delay,Land acquisition
HIST-01451,Industrial Corridors,Maharashtra,83.4,88.3,56,11,27.0,31.2,18,1,0,0,1,0,-3.5,1,1-month delay,Funding release
HIST-01452,Roads,Karnataka,406.1,412.7,21,70,83.3,90.7,5,1,0,0,0,0,2.6,1,1-month delay,No material delay
HIST-01453,Urban Transit,Haryana,408.2,445.2,55,76,100.0,90.5,16,1,0,0,0,1,-1.9,0,Delivered within plan,No material delay
HIST-01454,Railways,Madhya Pradesh,237.1,241.1,29,39,97.7,99.9,7,0,0,0,0,0,4.8,1,1-month delay,No material delay
HIST-01455,Urban Transit,Madhya Pradesh,276.0,280.9,33,59,97.8,97.2,9,1,0,0,0,0,-3.1,3,3-month delay,No material delay
HIST-01456,Water & Sanitation,West Bengal,159.6,163.1,54,17,41.4,31.4,14,1,0,0,0,0,-1.4,0,Delivered within plan,No material delay
HIST-01457,Railways,Andhra Pradesh,276.0,285.6,19,29,89.5,96.2,4,0,0,0,0,0,3.9,0,Delivered within plan,No material delay
HIST-01458,Roads,Uttar Pradesh,316.9,329.0,32,60,100.0,98.9,6,1,0,0,1,0,12.4,0,Delivered within plan,Funding release
HIST-01459,Roads,Madhya Pradesh,177.3,206.7,72,59,88.4,92.1,19,4,1,1,0,1,13.5,10,10-month delay,Land acquisition
HIST-01460,Roads,Odisha,277.2,289.2,49,41,69.0,58.6,8,1,0,0,0,0,-0.7,0,Delivered within plan,No material delay
HIST-01461,Roads,Bihar,135.0,136.8,36,81,94.1,77.0,12,0,0,0,0,0,-3.1,0,Delivered within plan,No material delay
HIST-01462,Industrial Corridors,Madhya Pradesh,730.4,882.3,22,25,99.9,71.8,4,3,1,1,0,1,10.4,9,9-month delay,Land acquisition
HIST-01463,Ports,Telangana,423.6,452.1,30,79,100.0,88.2,7,1,0,1,0,0,9.5,2,2-month delay,Pending clearance
HIST-01464,Roads,Odisha,132.9,148.0,31,83,99.0,93.2,6,2,1,0,0,0,7.1,8,8-month delay,Land acquisition
HIST-01465,Railways,West Bengal,807.5,917.6,49,60,99.5,100.0,11,4,1,0,0,0,12.1,0,Delivered within plan,Land acquisition
HIST-01466,Ports,Karnataka,209.2,209.3,50,21,42.5,25.0,12,0,0,0,0,0,-3.0,0,Delivered within plan,No material delay
HIST-01467,Railways,Madhya Pradesh,440.4,450.0,69,68,99.2,99.3,17,1,0,1,0,0,-4.5,0,Delivered within plan,Pending clearance
HIST-01468,Ports,Odisha,371.2,412.1,34,82,100.0,100.0,6,1,1,0,0,0,6.8,8,8-month delay,Land acquisition
HIST-01469,Railways,Haryana,284.4,289.9,58,47,87.3,90.1,14,1,0,1,0,0,4.5,0,Delivered within plan,Pending clearance
HIST-01470,Water & Sanitation,Jharkhand,1007.4,1008.2,54,8,10.8,13.7,9,0,0,0,0,0,1.9,0,Delivered within plan,No material delay
HIST-01471,Railways,Odisha,841.0,871.3,75,67,86.4,83.5,17,0,0,0,0,0,1.3,1,1-month delay,No material delay
HIST-01472,Industrial Corridors,Andhra Pradesh,701.0,780.4,48,78,93.9,74.7,10,0,0,1,0,1,5.4,2,2-month delay,Pending clearance
HIST-01473,Roads,Uttar Pradesh,812.4,895.6,46,20,40.0,21.2,12,1,1,0,0,0,-2.7,8,8-month delay,Land acquisition
HIST-01474,Industrial Corridors,Haryana,205.8,206.2,36,20,55.4,58.3,5,1,0,0,0,0,0.8,1,1-month delay,No material delay
HIST-01475,Railways,Tamil Nadu,225.8,233.9,50,66,83.6,69.3,13,0,0,1,0,0,3.4,1,1-month delay,Pending clearance
HIST-01476,Industrial Corridors,Bihar,1245.3,1418.7,51,71,100.0,90.0,12,1,1,0,1,0,-0.3,0,Delivered within plan,Land acquisition
HIST-01477,Water & Sanitation,Bihar,243.9,251.2,46,33,69.4,78.7,12,0,0,0,0,0,6.1,3,3-month delay,No material delay
HIST-01478,Urban Transit,West Bengal,363.4,412.7,12,76,100.0,100.0,4,0,1,1,0,1,5.5,8,8-month delay,Land acquisition
HIST-01479,Urban Transit,Tamil Nadu,146.4,154.0,42,58,83.4,95.6,11,1,0,0,0,1,6.7,1,1-month delay,No material delay
HIST-01480,Ports,Jharkhand,919.2,1057.0,35,42,100.0,96.0,9,1,1,0,1,0,2.0,0,Delivered within plan,Land acquisition
HIST-01481,Water & Sanitation,Telangana,135.8,144.5,37,7,30.1,34.1,6,0,0,0,0,1,-0.4,0,Delivered within plan,No material delay
HIST-01482,Ports,Rajasthan,481.7,536.7,51,77,100.0,100.0,14,1,1,1,0,0,3.6,5,5-month delay,Land acquisition
HIST-01483,Ports,Karnataka,382.7,440.9,12,71,92.2,85.8,5,3,1,1,0,0,9.2,9,9-month delay,Land acquisition
HIST-01484,Roads,Haryana,114.3,116.5,33,39,91.2,84.8,10,1,0,1,0,0,-1.1,3,3-month delay,Pending clearance
HIST-01485,Airports,Jharkhand,2385.3,2420.0,32,47,100.0,91.7,6,0,0,0,0,0,-0.4,0,Delivered within plan,No material delay
HIST-01486,Roads,Uttar Pradesh,1159.0,1230.4,56,79,96.1,97.0,13,2,0,0,0,0,7.3,0,Delivered within plan,Milestone slippage
HIST-01487,Roads,Rajasthan,252.1,265.3,43,67,100.0,97.1,10,0,1,0,0,0,-2.9,5,5-month delay,Land acquisition
HIST-01488,Industrial Corridors,Telangana,540.7,561.0,43,17,39.8,50.6,8,0,1,0,0,0,-8.1,1,1-month delay,Land acquisition
HIST-01489,Railways,Bihar,312.3,327.4,23,13,55.2,69.7,9,1,0,1,0,0,5.3,0,Delivered within plan,Pending clearance
HIST-01490,Urban Transit,Rajasthan,86.1,96.3,21,75,100.0,100.0,4,0,1,0,1,0,7.4,7,7-month delay,Land acquisition
HIST-01491,Water & Sanitation,Kerala,227.6,232.5,56,24,51.8,67.2,13,4,0,0,0,0,10.9,0,Delivered within plan,Milestone slippage
HIST-01492,Water & Sanitation,Maharashtra,102.5,115.1,71,42,60.5,52.0,19,1,1,1,0,0,-3.9,9,9-month delay,Land acquisition
HIST-01493,Railways,Tamil Nadu,65.8,66.9,29,51,98.7,100.0,5,1,0,1,0,0,2.3,0,Delivered within plan,Pending clearance
HIST-01494,Airports,Andhra Pradesh,335.5,338.3,72,61,88.0,89.9,21,0,0,0,0,0,2.5,0,Delivered within plan,No material delay
HIST-01495,Water & Sanitation,Kerala,119.8,124.7,44,22,57.2,66.3,8,2,0,0,0,1,-0.7,0,Delivered within plan,Milestone slippage
HIST-01496,Railways,Kerala,379.9,418.8,43,23,36.0,35.3,15,3,0,0,0,0,6.3,0,Delivered within plan,Milestone slippage
HIST-01497,Water & Sanitation,Jharkhand,290.8,301.9,34,39,97.6,100.0,8,0,0,0,0,0,-1.6,0,Delivered within plan,No material delay
HIST-01498,Power,Telangana,145.5,156.0,67,55,91.2,92.1,13,0,0,0,1,0,-0.1,0,Delivered within plan,Funding release
HIST-01499,Ports,Maharashtra,336.6,344.6,53,32,38.2,45.3,12,1,0,0,0,0,3.0,4,4-month delay,No material delay
HIST-01500,Railways,Karnataka,665.4,715.9,32,41,100.0,89.1,6,2,1,0,0,0,1.8,7,7-month delay,Land acquisition
